2024-02-23 10:47:02.524 | DEBUG    | __main__:post:107 - 2024-02-23 10:47:02 发起post请求:模拟xendit dana下单回调成功
2024-02-23 10:47:02.524 | DEBUG    | __main__:post:109 - 2024-02-23 10:47:02 请求时的入参: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=1001191&orderNo=TestOrderNo_1708656422524&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f1c9fa1c32520cc0d8524c8b28919e75
2024-02-23 14:08:16.095 | DEBUG    | __main__:post:94 - 2024-02-23 14:08:16 发起post请求:模拟xendit1付款成功
2024-02-23 14:08:16.096 | DEBUG    | __main__:post:95 - 2024-02-23 14:08:16 请求时的入参: /pay/payout?accountHolderName=user_faspay&accountNumber=081382826301&amount=10000&bankCode=DANA&currency=IDR&description=TestPayout&merchantId=100119&orderNo=TestOrderNo_1708668496095&productId=2023&version=1.0&sign=045fb22daa9c262ea955d2cdb541d958
2024-02-23 14:08:27.572 | DEBUG    | __main__:post:99 - 2024-02-23 14:08:27 接口返回值: {'code': '88027', 'msg': 'payout process failed, please try again', 'sign': 'bf82832c882f7f6ff3e21614e65003fa', 'traceId': 'bb762d0d4f064bd996a351d926e66875'}
2024-02-23 14:28:55.930 | DEBUG    | __main__:post:45 - 2024-02-23 14:28:55 发起post请求:模拟xendit dana下单回调成功
2024-02-23 14:28:55.930 | DEBUG    | __main__:post:47 - 2024-02-23 14:28:55 请求时的入参: https://sit.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=1001191&orderNo=&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0sign=sign
2024-02-23 14:29:03.993 | DEBUG    | __main__:post:45 - 2024-02-23 14:29:03 发起post请求:模拟xendit dana下单回调成功
2024-02-23 14:29:03.993 | DEBUG    | __main__:post:47 - 2024-02-23 14:29:03 请求时的入参: https://sit.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=1001191&orderNo=&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0sign=sign
2024-02-23 16:46:05.852 | DEBUG    | __main__:post_th:130 - 2024-02-23 16:46:05 发起post请求:模拟xendit dana下单回调成功
2024-02-23 16:46:05.853 | DEBUG    | __main__:post_th:131 - 2024-02-23 16:46:05 请求时的入参: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708677965852&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f22a9db7a97a5c04136d912181f57072
2024-02-23 17:08:59.109 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:08:59 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:08:59.110 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:08:59 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679339110&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=bdb0833f47e3dfce97e4f4305dfa3c88
2024-02-23 17:08:59.117 | ERROR    | __main__:post_request:58 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679339110&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=bdb0833f47e3dfce97e4f4305dfa3c88 (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:09:06.587 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:09:06 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:09:06.587 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:09:06 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679346588&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=234959ba478a2f8323f141dfbbf10e70
2024-02-23 17:15:39.916 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:15:39 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:15:39.916 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:15:39 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679739917&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=dae659426e1bc0459122925a93dfd705
2024-02-23 17:15:39.922 | ERROR    | __main__:post_request:58 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679739917&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=dae659426e1bc0459122925a93dfd705 (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:15:47.614 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:15:47 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:15:47.615 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:15:47 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679747615&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f3ef58bc4c1ad924d1e629deaaa8218b
2024-02-23 17:17:10.608 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:17:10 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:17:10.608 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:17:10 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679830609&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=87d3df502d755f5159f1e1eafeee335e
2024-02-23 17:17:10.613 | ERROR    | __main__:post_request:61 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679830609&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=87d3df502d755f5159f1e1eafeee335e (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:17:15.345 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:17:15 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:17:15.346 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:17:15 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679835346&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=462450a9cb34a0c1acd784278805e99e
2024-02-23 17:17:16.836 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:17:52.496 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:17:52 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:17:52.496 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:17:52 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679872497&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=98d147c5c93fd855387b610a3969d27f
2024-02-23 17:17:54.036 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:18:16.245 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:18:16 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:18:16.245 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:18:16 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708679896245&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=e6882daac011a5e691a45785a7bbb4d4
2024-02-23 17:18:17.713 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:20:38.817 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:20:38 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:20:38.818 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:20:38 请求时的入参: https://api-th.tikipay.co/pay/createOrder?paramssign=sign
2024-02-23 17:20:40.404 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88001
2024-02-23 17:20:58.408 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:20:58 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:20:58.408 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:20:58 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680058408&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=1d325f27907953c19fd1e2262a194c9c
2024-02-23 17:20:59.821 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:24:39.721 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:24:39 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:24:39.721 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:24:39 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680279722&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=e09c5e59a983fbe9e0a702cb07cd3920
2024-02-23 17:24:39.726 | ERROR    | __main__:post_request:61 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680279722&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=e09c5e59a983fbe9e0a702cb07cd3920 (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:24:44.318 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:24:44 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:24:44.318 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:24:44 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680284319&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=97d591bf4a20f80f4cff7688510009e1
2024-02-23 17:24:45.761 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:24:58.899 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:24:58 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:24:58.899 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:24:58 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680298900&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=8a96047dfbdcf0dafaea749a007279fa
2024-02-23 17:25:00.342 | DEBUG    | __main__:post_request:58 - 接口返回值: {'code': '88012', 'msg': 'merchant not exist', 'traceId': '882285da827347c098136f24387edc6e'}
2024-02-23 17:35:06.857 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:35:06 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:35:06.857 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:35:06 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680906858&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=466c8908fee4784af38dd7860693b53b
2024-02-23 17:35:06.862 | ERROR    | __main__:post_request:61 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680906858&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=466c8908fee4784af38dd7860693b53b (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:35:11.354 | DEBUG    | __main__:post_request:51 - 2024-02-23 17:35:11 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:35:11.354 | DEBUG    | __main__:post_request:52 - 2024-02-23 17:35:11 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708680911354&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=370eea763cc271e1405bf72b522b643b
2024-02-23 17:35:12.944 | ERROR    | __main__:post_request:61 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:37:41.741 | DEBUG    | __main__:post_request:55 - 2024-02-23 17:37:41 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:37:41.742 | DEBUG    | __main__:post_request:56 - 2024-02-23 17:37:41 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681061741&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=4d59979ae0355a04c62aa188d75983c4
2024-02-23 17:37:41.752 | ERROR    | __main__:post_request:65 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681061741&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=4d59979ae0355a04c62aa188d75983c4 (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:37:47.638 | DEBUG    | __main__:post_request:55 - 2024-02-23 17:37:47 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:37:47.638 | DEBUG    | __main__:post_request:56 - 2024-02-23 17:37:47 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681067638&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=28469d1c9bab4fa4b1d3551a369e8159
2024-02-23 17:37:49.056 | ERROR    | __main__:post_request:65 - 请求异常: code码不在期望的集合中，实际值为: 88012
2024-02-23 17:41:40.402 | DEBUG    | __main__:post_request:64 - 2024-02-23 17:41:40 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:41:40.402 | DEBUG    | __main__:post_request:65 - 2024-02-23 17:41:40 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681300402&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f966ae884f2f93e568ea758fc535f37e
2024-02-23 17:41:40.409 | ERROR    | __main__:post_request:74 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681300402&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f966ae884f2f93e568ea758fc535f37e (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:41:45.266 | DEBUG    | __main__:post_request:64 - 2024-02-23 17:41:45 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:41:45.267 | DEBUG    | __main__:post_request:65 - 2024-02-23 17:41:45 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681305267&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=7a409ff20fe7e8e67158f984f038fab1
2024-02-23 17:41:46.681 | ERROR    | __main__:post_request:74 - 请求异常: code码不是'200', 实际值为: 88012
2024-02-23 17:43:15.138 | DEBUG    | __main__:post_request:214 - 2024-02-23 17:43:15 发起post请求:模拟xendit dana下单回调成功
2024-02-23 17:43:15.139 | DEBUG    | __main__:post_request:215 - 2024-02-23 17:43:15 请求时的入参: https://api-th.tikipay.co/pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681395139&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f88f0d3cda16436b3db3ee4ed16ab980
2024-02-23 17:43:15.147 | ERROR    | __main__:post_request:224 - 请求异常: HTTPSConnectionPool(host='api-th.tikipay.co', port=443): Max retries exceeded with url: /pay/createOrder?amount=10000&currency=IDR&expectPayCodeType=0&merchantId=100119&orderNo=TestOrderNo_1708681395139&payChannel=17&payerName=test&payerPhone=081382826301&productId=2023&subject=TestSubject&version=1.0&sign=f88f0d3cda16436b3db3ee4ed16ab980 (Caused by ProxyError('Unable to connect to proxy', SSLError(SSLError("bad handshake: SysCallError(-1, 'Unexpected EOF')"))))
2024-02-23 17:43:19.771 | DEBUG    | __main__:post_request:214 - 2024-02-23 17:43:19 发起post请求:模拟xendit dana下单回调成功
